Path,Owners,Online?,PS (2p0E34),Datasets (SmartPS),Streams,L1T Seed
HLT_IsoMu24_eta2p1_PNetTauhPFJet26_L2NN_eta2p3_CrossL1_PFJet60_v5,HIG& TAU,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_Mu18er2p1_Tau26er2p1_Jet55
HLT_IsoMu24_eta2p1_PNetTauhPFJet26_L2NN_eta2p3_CrossL1_PFJet75_v5,HIG& TAU,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_Mu18er2p1_Tau26er2p1_Jet70
HLT_IsoMu24_eta2p1_PNetTauhPFJet30_Tight_eta2p3_CrossL1_ETau_Monitoring_v5,HIG& TAU,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu24_eta2p1_PNetTauhPFJet30_Medium_eta2p3_CrossL1_ETau_Monitoring_v5,HIG& TAU,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu24_eta2p1_PNetTauhPFJet30_Loose_eta2p3_CrossL1_ETau_Monitoring_v5,HIG& TAU,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu20_eta2p1_PNetTauhPFJet27_Tight_eta2p3_CrossL1_v5,B2G& HIG& TAU,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu20_eta2p1_PNetTauhPFJet27_Medium_eta2p3_CrossL1_v5,B2G& HIG& TAU,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu20_eta2p1_PNetTauhPFJet27_Loose_eta2p3_CrossL1_v5,B2G& HIG& TAU,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu24_eta2p1_PNetTauhPFJet20_eta2p2_SingleL1_v5,B2G& HIG& TAU,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_SingleMu22
HLT_IsoMu24_eta2p1_PNetTauhPFJet45_L2NN_eta2p3_CrossL1_v5,B2G& HIG& TAU,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_Mu22er2p1_IsoTau32er2p1 OR L1_Mu22er2p1_IsoTau34er2p1 OR L1_Mu22er2p1_Tau70er2p1
HLT_IsoMu24_eta2p1_PFHT250_v5,HIG,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu22
HLT_IsoMu24_eta2p1_PFHT250_QuadPFJet25_v5,HIG,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu22
HLT_IsoMu24_eta2p1_PFHT250_QuadPFJet25_PNet1Tauh0p50_v5,HIG,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu22
HLT_IsoMu24_eta2p1_SinglePFJet25_PNet1Tauh0p50_v5,HIG,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu22
HLT_DoublePNetTauhPFJet30_Medium_L2NN_eta2p3_v5,B2G& HIG& TAU,Yes,1,Tau,PhysicsDispJetBTagMuEGTau,L1_DoubleIsoTau32er2p1 OR L1_DoubleIsoTau34er2p1 OR L1_DoubleIsoTau35er2p1 OR L1_DoubleIsoTau36er2p1 OR L1_DoubleTau70er2p1
HLT_DoublePNetTauhPFJet30_Tight_L2NN_eta2p3_v5,B2G& HIG& TAU,Yes,1,Tau,PhysicsDispJetBTagMuEGTau,L1_DoubleIsoTau32er2p1 OR L1_DoubleIsoTau34er2p1 OR L1_DoubleIsoTau35er2p1 OR L1_DoubleIsoTau36er2p1 OR L1_DoubleTau70er2p1
HLT_DoublePNetTauhPFJet26_L2NN_eta2p3_PFJet60_v5,HIG& TAU,Yes,1,Tau,PhysicsDispJetBTagMuEGTau,L1_DoubleIsoTau26er2p1_Jet55_RmOvlp_dR0p5
HLT_DoublePNetTauhPFJet26_L2NN_eta2p3_PFJet75_v5,HIG& TAU,Yes,1,Tau,PhysicsDispJetBTagMuEGTau,L1_DoubleIsoTau26er2p1_Jet70_RmOvlp_dR0p5
HLT_IsoMu24_eta2p1_PNetTauhPFJet130_Loose_L2NN_eta2p3_CrossL1_v5,EXO& HIG& TAU,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_Mu22er2p1_IsoTau40er2p1
HLT_IsoMu24_eta2p1_PNetTauhPFJet130_Medium_L2NN_eta2p3_CrossL1_v5,EXO& HIG& TAU,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_Mu22er2p1_IsoTau40er2p1
HLT_IsoMu24_eta2p1_PNetTauhPFJet130_Tight_L2NN_eta2p3_CrossL1_v5,EXO& HIG& TAU,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_Mu22er2p1_IsoTau40er2p1
HLT_SinglePNetTauhPFJet130_Loose_L2NN_eta2p3_v5,B2G& HIG,Yes,1,Tau,PhysicsDispJetBTagMuEGTau,L1_SingleTau120er2p1 OR L1_SingleTau130er2p1
HLT_SinglePNetTauhPFJet130_Medium_L2NN_eta2p3_v5,B2G& HIG,Yes,1,Tau,PhysicsDispJetBTagMuEGTau,L1_SingleTau120er2p1 OR L1_SingleTau130er2p1
HLT_SinglePNetTauhPFJet130_Tight_L2NN_eta2p3_v5,B2G& HIG,Yes,1,Tau,PhysicsDispJetBTagMuEGTau,L1_SingleTau120er2p1 OR L1_SingleTau130er2p1
HLT_DoubleL2Mu10NoVtx_2Cha_VetoL3Mu0DxyMax1cm_v11,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_DoubleL2Mu12NoVtx_2Cha_VetoL3Mu0DxyMax1cm_v10,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_DoubleL2Mu14NoVtx_2Cha_VetoL3Mu0DxyMax1cm_v10,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_DoubleL3Mu16_10NoVtx_DxyMin0p01cm_v10,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_DoubleL3Mu18_10NoVtx_DxyMin0p01cm_v9,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_DoubleL3Mu20_10NoVtx_DxyMin0p01cm_v9,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_L2Mu10NoVtx_2Cha_v8,EXO,Yes,1,,,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7 OR L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu0_Upt15_SQ14_BMTF OR L1_SingleMu0_Upt20_SQ14_BMTF
HLT_L2Mu10NoVtx_2Cha_VetoL3Mu0DxyMax1cm_v10,EXO,Yes,1,,,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7 OR L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu0_Upt15_SQ14_BMTF OR L1_SingleMu0_Upt20_SQ14_BMTF
HLT_L3Mu10NoVtx_v9,EXO,Yes,1,,,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7 OR L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu0_Upt15_SQ14_BMTF OR L1_SingleMu0_Upt20_SQ14_BMTF
HLT_L3Mu10NoVtx_DxyMin0p01cm_v9,EXO,Yes,1,,,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7 OR L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu0_Upt15_SQ14_BMTF OR L1_SingleMu0_Upt20_SQ14_BMTF
HLT_DoubleL2Mu_L3Mu16NoVtx_VetoL3Mu0DxyMax0p1cm_v9,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_DoubleL2Mu_L3Mu18NoVtx_VetoL3Mu0DxyMax0p1cm_v9,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_DoubleL2Mu10NoVtx_2Cha_CosmicSeed_VetoL3Mu0DxyMax1cm_v10,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_DoubleL2Mu12NoVtx_2Cha_CosmicSeed_VetoL3Mu0DxyMax1cm_v10,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_L2Mu10NoVtx_2Cha_CosmicSeed_v8,EXO,Yes,1,,,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7 OR L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu0_Upt15_SQ14_BMTF OR L1_SingleMu0_Upt20_SQ14_BMTF
HLT_L2Mu10NoVtx_2Cha_CosmicSeed_VetoL3Mu0DxyMax1cm_v10,EXO,Yes,1,,,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7 OR L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu0_Upt15_SQ14_BMTF OR L1_SingleMu0_Upt20_SQ14_BMTF
HLT_DoubleL3dTksMu16_10NoVtx_DxyMin0p01cm_v9,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_L2Mu50NoVtx_3Cha_CosmicSeed_VetoL3Mu0DxyMax1cm_v3,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu0_Upt15_SQ14_BMTF OR L1_SingleMu0_Upt20_SQ14_BMTF
HLT_L2Mu50NoVtx_3Cha_VetoL3Mu0DxyMax1cm_v3,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu0_Upt15_SQ14_BMTF OR L1_SingleMu0_Upt20_SQ14_BMTF
HLT_L3Mu30NoVtx_DxyMin0p01cm_v2,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu0_Upt15_SQ14_BMTF OR L1_SingleMu0_Upt20_SQ14_BMTF
HLT_L3Mu50NoVtx_DxyMin0p01cm_v2,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu0_Upt15_SQ14_BMTF OR L1_SingleMu0_Upt20_SQ14_BMTF
HLT_L3dTksMu10_NoVtx_DxyMin0p01cm_v9,EXO,Yes,1000,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0_Upt15_Upt7 OR L1_DoubleMu0_Upt6_IP_Min1_Upt4 OR L1_DoubleMu6_Upt6_SQ_er2p0 OR L1_DoubleMu7_Upt7_SQ_er2p0 OR L1_DoubleMu8_Upt8_SQ_er2p0 OR L1_DoubleMu0_Upt6_SQ_er2p0 OR L1_DoubleMu0_Upt7_SQ_er2p0 OR L1_DoubleMu0_Upt8_SQ_er2p0
HLT_Mu20NoFiltersNoVtxDisplaced_Photon20_CaloCustomId_v10,EXO,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_DisplacedMu24_MediumChargedIsoDisplacedPFTauHPS24_v7,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_Photon34_R9Id90_CaloIdL_IsoL_DisplacedIdL_MediumChargedIsoDisplacedPFTauHPS34_v7,EXO,Yes,1,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3 OR L1_LooseIsoEG22er2p1_Tau70er2p1_dR_Min0p3 OR L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3
HLT_DoubleMediumChargedIsoDisplacedPFTauHPS32_Trk1_eta2p1_v12,EXO,Yes,1,OnlineMonitor& Tau,DQM& PhysicsDispJetBTagMuEGTau,L1_DoubleIsoTau32er2p1 OR L1_DoubleIsoTau34er2p1 OR L1_DoubleIsoTau35er2p1 OR L1_DoubleIsoTau36er2p1 OR L1_DoubleTau70er2p1
HLT_DoubleMediumChargedIsoDisplacedPFTauHPS36_Trk1_eta2p1_v7,EXO,Yes,1,OnlineMonitor& Tau,DQM& PhysicsDispJetBTagMuEGTau,L1_DoubleIsoTau32er2p1 OR L1_DoubleIsoTau34er2p1 OR L1_DoubleIsoTau35er2p1 OR L1_DoubleIsoTau36er2p1 OR L1_DoubleTau70er2p1
HLT_DoubleMediumChargedIsoDisplacedPFTauHPS32_Trk1_eta2p1_noDxy_v7,EXO,Yes,25,OnlineMonitor& Tau,DQM& PhysicsDispJetBTagMuEGTau,L1_DoubleIsoTau32er2p1 OR L1_DoubleIsoTau34er2p1 OR L1_DoubleIsoTau35er2p1 OR L1_DoubleIsoTau36er2p1 OR L1_DoubleTau70er2p1
HLT_IsoMu27_MediumChargedIsoDisplacedPFTauHPS24_eta2p1_SingleL1_v7,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu22 OR L1_SingleMu25
HLT_HT350_DelayedJet40_SingleDelay1p5To3p5nsInclusive_v6,EXO,Yes,0,ParkingLLP,ParkingLLP,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT350_DelayedJet40_SingleDelay1p6To3p5nsInclusive_v6,EXO,Yes,0,ParkingLLP,ParkingLLP,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT350_DelayedJet40_SingleDelay1p75To3p5nsInclusive_v6,EXO,Yes,1,ParkingLLP,ParkingLLP,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT350_DelayedJet40_SingleDelay3nsInclusive_v6,EXO,Yes,1,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT350_DelayedJet40_SingleDelay3p25nsInclusive_v6,EXO,Yes,1,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT350_DelayedJet40_SingleDelay3p5nsInclusive_v6,EXO,Yes,1,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay0p5nsInclusive_v8,EXO,Yes,2500,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay1nsInclusive_v8,EXO,Yes,500,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay1To1p5nsInclusive_v6,EXO,Yes,0,ParkingLLP,ParkingLLP,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay1p1To1p6nsInclusive_v6,EXO,Yes,0,ParkingLLP,ParkingLLP,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay1p25To1p75nsInclusive_v6,EXO,Yes,1,ParkingLLP,ParkingLLP,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay1p5nsInclusive_v8,EXO,Yes,100,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay2nsInclusive_v10,EXO,Yes,1,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay2p25nsInclusive_v6,EXO,Yes,1,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay2p5nsInclusive_v6,EXO,Yes,1,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay0p5nsTrackless_v8,EXO,Yes,100,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay1nsTrackless_v10,EXO,Yes,1,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay1p25nsTrackless_v6,EXO,Yes,1,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_SingleDelay1p5nsTrackless_v6,EXO,Yes,1,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_DoubleDelay0p5nsInclusive_v9,EXO,Yes,500,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
HLT_HT430_DelayedJet40_DoubleDelay1nsInclusive_v10,EXO,Yes,50,DisplacedJet& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000
